RA,Dec,sigRA,sigDec,epoch,muAcosD,muD,sigMuAcosD,sigMuD,chi2,classMagB,classMagR1,classMagR2,classMagI,meanClass,classB,classR1,classR2,classI,ellipB,ellipR1,ellipR2,ellipI,qualB,qualR1,qualR2,qualI
269.5980391,-30.4861549,1.2032114e-05,1.2605071e-05,1981.372,-2.129382,32.09193,8.134378,8.19167,15.888986,18.983,17.903,17.693,16.992,2.0,2.0,2.0,2.0,2.0,0.455357,0.452999,0.43918,0.384346,0.0,0.0,1024.0,1024.0
270.0538924,-38.8245077,1.0886198e-05,1.0886198e-05,1981.334,-22.876738,24.860218,6.201887,6.201573,5.21476,18.799,18.049,17.925,17.593,2.0,2.0,2.0,2.0,2.0,0.216089,0.25,0.13575,0.247005,1024.0,0.0,1024.0,0.0
270.3276459,-66.3811048,1.4896903e-05,1.4896903e-05,1990.5609,12.550102,-10.097275,9.661187,9.872796,2.072311,19.088,18.239,18.297,17.728,1.0,1.0,2.0,2.0,2.0,0.265892,0.028336,0.02843,0.239302,1024.0,0.0,1024.0,0.0
270.530367,-47.3236668,2.1199438e-05,2.1199438e-05,1986.6194,-38.017544,67.63155,16.42354,16.239605,74.645195,19.257,17.685,18.473,17.598,1.0,1.0,1.0,1.0,2.0,0.446714,0.24318,0.471495,0.213748,1024.0,0.0,1024.0,0.0
270.6694914,-39.671686,1.4896903e-05,1.4896903e-05,1981.2961,8.288499,-3.250658,7.154128,7.153848,-999999900.0,19.356,-99.99999,18.88,-99.99999,2.0,2.0,0.0,2.0,0.0,0.285548,-999999900.0,0.413743,-999999900.0,1024.0,-1.0,1024.0,-1.0
270.6764173,-39.6631105,9.1673247e-06,9.1673247e-06,1982.6564,-4.213257,-7.067134,5.704769,5.56501,1.274479,17.031,-99.99999,16.349,15.958,2.0,2.0,0.0,2.0,2.0,0.207932,-999999900.0,0.152413,0.031632,1024.0,-1.0,1024.0,0.0
270.6777071,-39.6688464,1.0886198e-05,1.0886198e-05,1981.0231,3.732291,9.084648,6.587016,6.586822,2.155263,19.23,-99.99999,18.397,17.491,2.0,2.0,0.0,2.0,2.0,0.064845,-999999900.0,0.033686,0.142857,1024.0,-1.0,1024.0,0.0
270.7147711,-42.1004718,1.4323945e-05,1.2605071e-05,1980.8256,-9.223501,-9.572266,11.644074,9.098556,1.312746,15.177,14.104,13.801,13.2,2.0,2.0,2.0,2.0,2.0,0.122495,0.103188,0.102473,0.117316,1024.0,16.0,1024.0,0.0
271.4259894,-38.1030364,1.4896903e-05,1.4896903e-05,1978.5231,28.655447,44.65359,11.167495,10.824522,13.396841,18.188,18.081,19.567,16.743,2.0,2.0,1.0,1.0,2.0,0.37999,0.400328,0.59624,0.191176,1024.0,0.0,0.0,0.0
271.4301983,-38.1003647,9.7402825e-06,1.031324e-05,1984.868,20.553465,-3.977594,6.637978,6.171314,4.345603,15.996,14.739,14.744,14.349,2.0,2.0,2.0,2.0,2.0,0.379439,0.415583,0.207037,0.314344,1024.0,0.0,0.0,0.0
271.7028838,-37.3728796,1.3178029e-05,1.3178029e-05,1985.5201,-22.767124,23.047255,8.001571,8.305016,11.467979,18.794,17.496,17.43,17.08,1.0,2.0,2.0,2.0,2.0,0.535794,0.495668,0.556131,0.446371,1024.0,0.0,1024.0,0.0
271.8050073,-70.2026451,2.864789e-05,3.0366763e-05,1981.5236,-43.61699,4.38717,17.223589,17.912224,212.3477,19.414,19.293,20.84,-99.99999,1.0,1.0,1.0,1.0,0.0,0.219167,0.180184,0.262061,-999999900.0,0.0,0.0,0.0,-1.0
271.9128505,-25.1124308,1.3750987e-05,1.3178029e-05,1981.5375,14.212072,-62.59627,7.736072,7.556418,1.041103,19.99,18.535,18.952,18.054,1.0,2.0,1.0,2.0,2.0,0.37236,0.405599,0.129732,0.554693,1024.0,0.0,1024.0,1024.0
272.3390102,-76.473526,1.8907607e-05,2.0626481e-05,1982.3295,8.321639,13.036187,10.178327,11.00382,0.799539,19.444,18.437,18.683,18.132,1.0,2.0,1.0,1.0,1.0,0.230693,0.380963,0.328885,0.423191,0.0,0.0,0.0,0.0
272.3394313,-50.6823838,1.546986e-05,1.546986e-05,1985.3308,-14.613336,-4.634289,8.73144,8.825953,0.915989,19.286,18.345,18.495,18.008,2.0,2.0,2.0,2.0,2.0,0.301718,0.097552,0.097209,0.34227,0.0,0.0,0.0,0.0
272.7754276,-26.5796725,9.1673247e-06,9.1673247e-06,1983.7823,-17.429,-14.497556,5.520223,5.611152,8.472395,17.992,16.689,16.544,15.649,2.0,2.0,2.0,2.0,2.0,0.569096,0.53447,0.480296,0.501049,0.0,0.0,0.0,0.0
272.900922,-44.6458374,1.4896903e-05,1.4323945e-05,1982.8434,7.947963,1.947155,7.504551,7.29793,0.450899,19.931,19.025,18.952,18.375,2.0,2.0,2.0,2.0,2.0,0.109364,0.120463,0.233673,0.309389,1024.0,0.0,1024.0,0.0
273.9689113,-70.0220121,1.7188734e-05,1.8334649e-05,1983.5425,6.585007,0.298663,9.232074,9.844453,0.503282,19.947,19.241,19.177,18.478,2.0,2.0,2.0,2.0,2.0,0.146552,0.175794,0.060532,0.324407,0.0,0.0,0.0,0.0
274.0468416,-30.8733054,1.6615776e-05,1.7188734e-05,1983.3247,-4.651473,-39.377327,7.76489,7.856852,4.338819,17.685,-99.99999,16.329,15.756,2.0,2.0,0.0,2.0,2.0,0.3982,-999999900.0,0.259078,0.280488,1024.0,-1.0,1024.0,1024.0
274.1399455,-58.5632831,1.3178029e-05,1.3178029e-05,1985.5918,-1.592734,-16.252747,6.105866,6.399265,0.970964,18.754,17.928,17.995,17.495,2.0,2.0,2.0,2.0,2.0,0.041234,0.092056,0.037104,0.036838,0.0,0.0,0.0,0.0
274.2267343,-40.2087107,1.3178029e-05,1.3178029e-05,1982.5262,-6.548899,5.280987,6.43188,6.263739,6.932505,19.119,17.811,17.793,17.289,1.0,2.0,1.0,2.0,2.0,0.185654,0.57738,0.126569,0.239894,1024.0,1024.0,1024.0,1024.0
274.2510305,-23.587275,9.7402825e-06,9.7402825e-06,1984.1509,-2.873128,-7.411732,5.578121,5.874179,1.025151,19.595,17.604,17.525,16.84,2.0,2.0,2.0,2.0,2.0,0.182855,0.339508,0.236956,0.403052,0.0,0.0,0.0,0.0
274.2520676,-23.5874486,1.031324e-05,1.0886198e-05,1983.6458,2.621383,-3.914305,5.977421,6.266917,18.98015,19.559,18.212,18.189,17.49,2.0,2.0,2.0,2.0,2.0,0.109511,0.522444,0.189619,0.517989,0.0,0.0,0.0,0.0
274.2571589,-23.5936342,1.031324e-05,1.0886198e-05,1983.8241,7.064107,-13.476415,5.906111,6.209333,2.116541,19.545,18.139,18.117,17.535,2.0,2.0,2.0,2.0,2.0,0.397541,0.346884,0.404057,0.248584,0.0,0.0,0.0,0.0
274.7417282,-55.1374847,1.4323945e-05,1.2605071e-05,1984.9082,5.829157,-0.414131,11.014175,8.18803,1.274412,15.885,14.794,14.956,14.269,1.0,1.0,1.0,1.0,1.0,0.417664,0.422748,0.325536,0.290508,16.0,16.0,16.0,16.0
274.9015657,-63.7692853,1.0886198e-05,1.1459156e-05,1985.2843,16.131481,-8.175393,6.467956,8.082174,1.554572,17.848,16.586,17.2,16.208,1.0,2.0,2.0,1.0,1.0,0.072005,0.155305,0.423938,0.383848,1024.0,0.0,1040.0,0.0
275.0527881,-4.4267132,1.2032114e-05,1.2605071e-05,1980.229,12.571218,-11.831474,3.651601,3.895431,0.50332,19.83,18.104,18.272,17.515,2.0,2.0,2.0,2.0,2.0,0.039103,0.084822,0.086435,0.045179,1024.0,0.0,0.0,0.0
276.396306,-17.3098468,1.1459156e-05,1.0886198e-05,1983.141,-8.026061,-13.589109,6.345395,6.148925,0.736434,18.683,-99.99999,16.719,15.977,2.0,2.0,0.0,2.0,2.0,0.087396,-999999900.0,0.358854,0.162652,0.0,-1.0,1024.0,0.0
276.4008329,-7.6251149,1.4323945e-05,1.4323945e-05,1982.7489,10.947481,-0.654472,5.314046,3.212096,0.57304,16.868,14.997,14.58,13.827,2.0,2.0,2.0,2.0,2.0,0.081293,0.051417,0.056291,0.068953,0.0,0.0,16.0,0.0
276.4109359,-17.3129087,1.4323945e-05,1.4323945e-05,1978.5577,3.045948,1.574252,4.965158,4.841419,1.405593,19.554,18.596,18.647,17.924,2.0,2.0,2.0,2.0,2.0,0.231383,0.094066,0.167302,0.266316,0.0,0.0,0.0,0.0
276.5826204,-20.8542193,9.7402825e-06,1.031324e-05,1985.135,17.204508,10.123027,6.348976,6.416062,20.438522,17.737,17.28,17.284,16.803,1.0,2.0,2.0,2.0,2.0,0.468454,0.279977,0.172367,0.273113,0.0,0.0,1024.0,0.0
277.308806,-58.2288888,9.1673247e-06,9.7402825e-06,1986.6791,5.762277,-0.765475,4.873694,5.503113,0.563065,18.111,16.815,16.772,16.155,2.0,2.0,2.0,2.0,2.0,0.04878,0.033589,0.099607,0.062393,0.0,0.0,0.0,0.0
277.3698547,-57.097849,1.1459156e-05,1.2605071e-05,1987.1565,2.782644,19.960167,4.739442,5.6172,16.008608,17.517,-99.99999,16.638,16.143,1.0,2.0,0.0,2.0,2.0,0.381748,-999999900.0,0.207799,0.079156,1024.0,-1.0,0.0,0.0
277.5086125,-44.6840021,1.3178029e-05,1.2605071e-05,1983.8596,5.849698,-6.689394,7.466319,7.016085,1.842687,19.385,18.182,18.277,17.829,2.0,2.0,1.0,2.0,2.0,0.233719,0.293005,0.17212,0.102173,0.0,0.0,0.0,0.0
278.1390259,-56.9862139,9.1673247e-06,9.7402825e-06,1989.131,14.514194,-7.287637,7.445882,8.675559,0.212716,16.898,16.06,15.977,15.488,2.0,2.0,2.0,2.0,2.0,0.065067,0.048714,0.069195,0.09261,0.0,16.0,0.0,0.0
279.6123158,-34.4659037,1.2032114e-05,1.2032114e-05,1983.8518,38.796535,27.890146,6.693204,6.749357,17.436434,17.826,17.149,17.224,16.7,1.0,2.0,2.0,2.0,2.0,0.391905,0.243841,0.152844,0.2126,0.0,0.0,0.0,0.0
279.6645575,-35.4565208,1.8907607e-05,1.9480565e-05,1977.256,11.146289,2.3971,12.24576,12.395702,0.091666,18.596,17.523,18.365,18.402,1.0,2.0,1.0,1.0,1.0,0.46195,0.552736,0.540648,0.483519,1024.0,0.0,1024.0,0.0
279.6670356,-35.4617004,1.546986e-05,1.3750987e-05,1985.8969,43.14228,-6.227182,10.274286,10.318057,5.348551,14.617,13.59,13.728,13.114,2.0,2.0,2.0,2.0,2.0,0.243557,0.177568,0.111177,0.141213,1024.0,16.0,1040.0,0.0
280.5245345,-28.702853,9.7402825e-06,9.7402825e-06,1983.9182,1.061704,4.750434,5.48665,5.512355,0.462294,18.229,17.107,17.068,16.447,4.0,2.0,2.0,2.0,2.0,0.106353,0.096934,0.113504,0.07508,0.0,0.0,0.0,0.0
280.8373506,-9.0789649,1.3750987e-05,1.3750987e-05,1977.6362,2.743801,-0.583241,4.421153,4.606906,12.857796,19.877,18.589,19.128,18.011,2.0,2.0,2.0,2.0,2.0,0.196291,0.150706,0.358477,0.271249,1024.0,1024.0,1024.0,0.0
281.0554876,-68.1372004,1.8907607e-05,2.1199438e-05,1984.7937,-5.180428,-5.245336,10.292449,11.295652,1.598504,19.763,18.68,19.119,18.862,2.0,2.0,1.0,2.0,2.0,0.181872,0.134506,0.101357,0.449807,0.0,0.0,0.0,0.0
281.1900938,-65.2408042,1.4323945e-05,1.4323945e-05,1987.0789,9.328117,0.819073,7.386456,7.64586,0.592798,19.924,18.137,18.164,17.385,2.0,2.0,2.0,2.0,2.0,0.062443,0.111007,0.121125,0.089168,0.0,0.0,0.0,0.0
281.4809478,-14.4535233,1.2605071e-05,1.2032114e-05,1980.3616,3.756562,-0.615121,4.223539,4.327694,0.805842,19.576,18.469,18.523,18.015,2.0,2.0,2.0,2.0,2.0,0.199194,0.086286,0.278504,0.325137,1024.0,0.0,1024.0,1024.0
281.530021,-6.8542677,1.3178029e-05,1.3178029e-05,1976.7196,-115.727135,51.56994,4.326507,4.133585,74.84139,19.173,-99.99999,17.279,15.817,1.0,2.0,0.0,1.0,2.0,0.208664,-999999900.0,0.63087,0.373374,1024.0,-1.0,1024.0,1024.0
282.1893688,-5.9286172,9.7402825e-06,9.7402825e-06,1980.4153,6.230553,-9.266997,3.191664,3.368325,1.261269,17.864,16.538,16.575,15.652,2.0,2.0,2.0,2.0,2.0,0.142244,0.051131,0.137492,0.153264,1024.0,0.0,1024.0,0.0
285.0790763,-48.0102181,1.3750987e-05,1.3750987e-05,1986.2346,-0.402002,-1.76748,6.385158,6.458154,1.17906,18.93,18.041,18.064,17.795,2.0,2.0,2.0,2.0,2.0,0.02489,0.147011,0.102662,0.198958,1024.0,0.0,1024.0,0.0
285.0807006,-48.0076174,1.7761692e-05,1.7761692e-05,1985.6908,-0.420752,7.191832,7.756641,7.695168,0.25544,19.583,18.616,18.612,18.383,2.0,2.0,1.0,2.0,2.0,0.139067,0.31461,0.154736,0.252986,1024.0,0.0,1024.0,0.0
285.0880437,-74.1814399,8.5943669e-06,1.031324e-05,1987.7988,2.072937,4.431039,4.233965,6.486386,0.971366,17.748,16.211,16.095,15.543,2.0,2.0,2.0,2.0,2.0,0.097594,0.03553,0.163842,0.053923,0.0,0.0,16.0,16.0
285.437266,-14.2702255,1.546986e-05,1.4896903e-05,1977.3202,3.176151,-7.470552,4.213825,4.160498,4.283399,18.158,17.26,17.821,17.085,1.0,2.0,2.0,1.0,1.0,0.185929,0.238035,0.2411,0.207682,1024.0,0.0,0.0,0.0
285.5996067,-6.4754853,9.7402825e-06,1.031324e-05,1978.772,-62.81809,-13.122889,3.155664,3.480352,10.198725,17.51,-99.99999,16.097,15.381,2.0,2.0,0.0,2.0,2.0,0.281628,-999999900.0,0.116098,0.38467,1024.0,-1.0,1024.0,0.0
287.2018872,-25.1540006,1.4896903e-05,1.4896903e-05,1983.4514,-7.206178,8.655554,9.006024,9.006025,1.441278,19.925,18.888,19.073,18.522,2.0,2.0,2.0,2.0,2.0,0.086103,0.106999,0.127524,0.271627,1024.0,0.0,0.0,0.0
287.2383365,-24.0149169,1.546986e-05,1.546986e-05,1983.6458,18.667385,-0.840595,9.025386,9.025386,4.637462,19.974,18.943,18.938,18.633,2.0,2.0,2.0,2.0,2.0,0.109253,0.214906,0.282904,0.473148,0.0,0.0,0.0,0.0
287.3396314,-55.9797321,1.9480565e-05,2.0053523e-05,1987.902,18.431671,3.803117,9.404346,13.555868,0.220945,14.138,13.275,13.236,12.76,2.0,2.0,2.0,2.0,2.0,0.015707,0.032253,0.090022,0.083849,16.0,16.0,16.0,0.0
288.0281445,-8.0722225,1.3178029e-05,1.2032114e-05,1983.8154,-12.828668,2.240327,13.686666,12.70923,0.068274,15.37,-99.99999,14.372,13.64,2.0,2.0,0.0,2.0,2.0,0.293725,-999999900.0,0.297514,0.353082,1040.0,-1.0,1040.0,0.0
288.5790285,-55.0998775,9.1673247e-06,1.031324e-05,1986.7963,-2.894487,-1.545946,5.359575,7.094191,3.347502,17.632,16.824,16.744,16.457,2.0,2.0,2.0,2.0,2.0,0.274809,0.095868,0.277146,0.120375,16.0,0.0,0.0,0.0
289.2176324,-15.3201987,1.031324e-05,9.7402825e-06,1982.1603,1.108763,2.358849,3.884917,3.716957,0.487134,17.36,16.553,16.491,16.149,2.0,2.0,2.0,2.0,2.0,0.182771,0.062424,0.245543,0.205387,0.0,0.0,0.0,0.0
289.4389494,-19.3628921,1.7188734e-05,1.6042818e-05,1985.1256,-14.077565,9.266402,8.134564,7.43113,2.179332,19.673,18.746,18.656,18.325,2.0,2.0,2.0,2.0,2.0,0.202408,0.120704,0.093593,0.560315,1024.0,0.0,1024.0,0.0
289.7989794,-72.4865127,2.0626481e-05,2.2918312e-05,1984.0184,-10.237087,-0.260486,11.368559,12.345617,0.62091,19.919,18.914,19.165,18.769,2.0,2.0,1.0,1.0,2.0,0.169768,0.048024,0.311187,0.202264,0.0,0.0,0.0,0.0
291.2635913,-10.3043543,1.2032114e-05,9.7402825e-06,1982.1924,0.862153,12.925049,4.343001,3.470546,8.73115,14.972,14.545,14.246,13.983,2.0,2.0,2.0,2.0,2.0,0.333585,0.229568,0.309545,0.253361,1024.0,0.0,1024.0,16.0
293.9932774,-46.3434151,1.1459156e-05,1.3178029e-05,1989.5637,3.781075,-12.891089,7.778207,10.422359,0.353765,18.331,17.287,17.279,16.876,2.0,2.0,2.0,2.0,2.0,0.136618,0.09698,0.058836,0.120572,1024.0,0.0,0.0,0.0
294.853518,-63.7126215,1.6042818e-05,1.7188734e-05,1988.1874,4.960825,1.429544,9.680451,10.336023,2.651121,18.654,17.289,17.46,16.959,1.0,1.0,1.0,1.0,1.0,0.297445,0.236873,0.23153,0.223705,1024.0,0.0,1024.0,0.0
294.8655524,-15.4222901,1.6042818e-05,1.6042818e-05,1980.3462,-8.056991,0.050535,6.175536,5.768013,5.356671,18.362,17.387,17.848,17.172,2.0,2.0,1.0,1.0,1.0,0.03877,0.434445,0.347084,0.319121,0.0,0.0,0.0,0.0
294.8703183,-45.1727449,1.0886198e-05,1.2032114e-05,1988.5239,19.122047,-15.055109,12.657549,16.19972,0.127296,17.05,15.566,15.581,14.9,2.0,2.0,2.0,2.0,2.0,0.1349,0.02092,0.094309,0.088897,1024.0,16.0,0.0,16.0
296.3412178,-1.8859313,2.2918312e-05,2.1772396e-05,1983.2045,-3.69339,10.587026,10.787279,10.288934,0.11547,19.989,19.449,19.219,-99.99999,4.0,2.0,4.0,2.0,0.0,0.098762,0.185698,0.083532,-999999900.0,0.0,0.0,0.0,-1.0
296.9319298,-1.0515042,1.6615776e-05,1.546986e-05,1981.6772,0.337754,-2.845288,4.834804,4.649618,0.701074,19.509,18.389,18.449,17.955,2.0,2.0,2.0,2.0,2.0,0.060197,0.151618,0.08642,0.329707,0.0,0.0,0.0,0.0
297.7158266,-9.7612436,1.1459156e-05,1.0886198e-05,1987.9143,-41.35914,-12.109964,12.110878,10.512105,0.290707,15.937,-99.99999,15.13,14.54,2.0,2.0,0.0,2.0,2.0,0.097923,-999999900.0,0.054842,0.067632,16.0,-1.0,16.0,0.0
298.0979711,-13.1063964,1.1459156e-05,1.0886198e-05,1985.0413,4.376949,1.915709,8.184,8.466261,0.157495,16.457,-99.99999,14.727,13.688,2.0,2.0,0.0,2.0,2.0,0.081375,-999999900.0,0.041591,0.068615,0.0,-1.0,16.0,16.0
298.8033297,-61.2597284,2.2345354e-05,1.546986e-05,1990.3236,17.243128,-31.25005,13.093212,11.546631,0.460517,11.977,10.778,10.936,10.386,2.0,2.0,2.0,2.0,2.0,0.083311,0.080651,0.052138,0.08012,1040.0,16.0,16.0,16.0
300.0655248,-29.5106273,2.349127e-05,2.1772396e-05,1987.267,17.826555,43.711334,11.367342,10.754074,2.136747,19.342,18.539,18.936,18.35,1.0,1.0,1.0,2.0,1.0,0.513742,0.413993,0.182623,0.520243,0.0,0.0,0.0,0.0
301.4816691,-37.4005964,9.7402825e-06,1.031324e-05,1986.1979,5.778255,1.7881,5.926091,6.441772,0.101037,17.554,-99.99999,16.436,16.063,2.0,2.0,0.0,2.0,2.0,0.134192,-999999900.0,0.071943,0.059164,16.0,-1.0,16.0,16.0
303.4724877,-25.853821,1.0886198e-05,1.1459156e-05,1986.3827,1.726107,-21.173918,6.491478,6.675494,0.406691,18.19,17.265,17.251,16.846,2.0,2.0,2.0,2.0,2.0,0.106514,0.028149,0.050441,0.086391,0.0,0.0,0.0,0.0
304.6193791,-11.1605991,1.4323945e-05,1.6615776e-05,1984.5863,-18.85867,7.687601,5.710065,5.911336,40.416363,18.1,16.785,14.824,16.26,1.0,1.0,1.0,2.0,1.0,0.467238,0.343812,0.45742,0.417238,16.0,0.0,0.0,0.0
306.7682372,-21.6052747,2.4637185e-05,2.4064227e-05,1983.6412,-20.43052,10.00661,13.087765,12.565707,3.406843,19.876,19.23,19.639,18.95,1.0,2.0,1.0,2.0,2.0,0.155123,0.20921,0.525209,0.493066,0.0,0.0,0.0,0.0
308.3192483,-22.8880654,1.546986e-05,1.546986e-05,1988.8232,21.286028,0.699893,8.583362,8.693804,0.619707,18.513,17.045,17.314,16.835,1.0,1.0,1.0,2.0,1.0,0.379302,0.18647,0.235501,0.42726,0.0,0.0,0.0,0.0
315.4881037,-42.3163417,1.9480565e-05,1.9480565e-05,1985.6187,17.768421,-4.555882,12.675765,12.894231,1.213182,19.3,17.647,18.14,17.588,1.0,1.0,1.0,1.0,1.0,0.216585,0.246993,0.261913,0.146827,0.0,0.0,0.0,0.0
317.5077318,-10.3491384,1.4896903e-05,1.2605071e-05,1986.4442,6.475975,-3.975191,5.865617,7.097806,0.990043,15.232,14.807,14.338,13.948,2.0,2.0,2.0,2.0,2.0,0.120979,0.062736,0.076531,0.033558,16.0,0.0,0.0,0.0
320.1963901,-3.5030433,1.4323945e-05,1.4896903e-05,1984.2917,-8.317262,-6.550064,5.197449,5.84712,0.12957,18.732,17.173,17.206,16.57,2.0,2.0,2.0,2.0,2.0,0.073552,0.13566,0.041292,0.165877,0.0,0.0,0.0,0.0
323.9367818,-68.807679,1.4896903e-05,1.546986e-05,1987.8219,2.3965,-5.501596,6.3855,7.055866,0.318183,16.591,15.262,15.232,14.783,2.0,2.0,2.0,2.0,2.0,0.015518,0.05814,0.106778,0.08302,16.0,16.0,16.0,0.0
324.8135395,-24.9045382,2.1772396e-05,2.0626481e-05,1986.2617,-9.664019,-8.026752,21.332851,19.645304,0.265974,19.967,19.077,19.052,18.699,2.0,2.0,2.0,2.0,2.0,0.2038,0.071747,0.136851,0.284281,0.0,0.0,0.0,0.0
325.4433875,-64.1873468,2.4064227e-05,2.5783101e-05,1984.7571,10.278493,-5.415948,12.669343,13.566702,0.304277,19.579,-99.99999,18.601,19.046,1.0,2.0,0.0,1.0,1.0,0.037488,-999999900.0,0.310696,0.059276,1024.0,-1.0,1024.0,0.0
327.0891394,-57.2291468,2.2345354e-05,2.2345354e-05,1984.4412,-4.62072,16.953596,12.842964,12.78371,1.86123,19.56,17.822,18.343,18.242,1.0,1.0,1.0,1.0,1.0,0.11075,0.474415,0.126188,0.282401,0.0,0.0,0.0,0.0
327.9811522,-30.4615475,1.4323945e-05,1.7761692e-05,1990.4387,7.160345,-21.639902,7.811643,12.079368,0.406243,15.479,14.315,14.279,13.687,2.0,2.0,2.0,2.0,2.0,0.049827,0.031072,0.106548,0.110267,0.0,16.0,0.0,16.0
328.5241397,-51.8445072,1.4323945e-05,1.4896903e-05,1984.8962,11.803044,-4.801252,8.847424,10.186081,0.482871,18.19,17.054,17.139,16.73,2.0,2.0,2.0,2.0,2.0,0.11191,0.031703,0.15515,0.031644,16.0,0.0,0.0,0.0
329.960534,-40.4246889,1.546986e-05,1.546986e-05,1984.9213,-20.537125,-1.595918,10.195718,10.007341,0.15499,18.934,18.623,18.195,17.957,2.0,2.0,2.0,2.0,2.0,0.070693,0.131765,0.055974,0.221742,0.0,0.0,0.0,0.0
332.5669121,-50.5179506,2.4637185e-05,2.4064227e-05,1983.5668,-14.587297,2.116602,12.236244,11.917081,0.997194,19.917,19.265,19.159,19.129,2.0,2.0,2.0,2.0,2.0,0.193738,0.374538,0.263515,0.282505,1024.0,0.0,0.0,0.0
341.2508375,-49.530125,1.1459156e-05,1.3178029e-05,1989.4069,5.386942,-6.296883,6.474039,7.138238,0.37643,16.886,16.326,16.162,16.305,2.0,2.0,2.0,2.0,2.0,0.05,0.029514,0.098643,0.037113,16.0,16.0,16.0,0.0
344.9946704,-4.5307067,3.896113e-05,3.7242257e-05,1983.5205,-28.339676,10.917977,12.162366,11.92526,1.465507,19.73,18.979,19.263,19.257,1.0,1.0,1.0,1.0,1.0,0.196803,0.436605,0.167419,0.397482,0.0,0.0,0.0,0.0
348.4961707,-37.0830076,1.9480565e-05,1.8907607e-05,1988.8752,-4.622664,-19.133558,10.132893,9.953567,1.494165,18.945,17.657,17.845,17.532,1.0,1.0,1.0,1.0,1.0,0.057158,0.186262,0.081827,0.127995,0.0,0.0,0.0,0.0
351.939631,-66.7386127,2.5783101e-05,2.6356059e-05,1986.546,61.03981,227.25554,14.01891,13.985613,10.578218,19.153,18.869,19.071,-99.99999,1.0,1.0,1.0,1.0,0.0,0.431631,0.389153,0.422951,-999999900.0,0.0,0.0,0.0,-1.0
353.7928012,-66.6154973,2.2345354e-05,1.6042818e-05,1983.6499,1.113103,-8.907053,20.784645,15.205292,1.019394,12.07,10.158,10.194,9.311,2.0,2.0,2.0,2.0,2.0,0.083829,0.04154,0.054787,0.051615,16.0,16.0,16.0,16.0
355.5252485,-16.1498044,3.5523383e-05,3.4377468e-05,1984.2883,-103.731804,-134.58969,10.680888,10.474042,5.958136,19.455,19.258,18.995,20.086,1.0,1.0,1.0,1.0,1.0,0.250698,0.465188,0.311579,0.51245,0.0,0.0,1024.0,1024.0
356.9319292,-49.7743929,2.0053523e-05,1.9480565e-05,1987.0396,-2.14012,-12.101883,10.695772,9.914146,0.229198,19.821,-99.99999,18.17,18.944,2.0,2.0,0.0,2.0,1.0,0.074109,-999999900.0,0.109531,0.308691,0.0,-1.0,0.0,0.0
359.2543827,-21.638386,2.864789e-05,2.864789e-05,1986.3818,23.415436,-10.436856,13.723258,13.332347,2.445681,19.542,19.41,19.187,19.129,1.0,1.0,2.0,2.0,1.0,0.418595,0.097067,0.289938,0.473311,0.0,0.0,0.0,0.0
